459.80767822265625,470.27716064453125,456.2602844238281,579.0838012695312,350.9978332519531,592.961669921875,291.5177307128906,515.8226318359375,417.6722106933594,431.7652282714844,550.8777465820312,572.097412109375,638.6344604492188,484.3359680175781,564.9520874023438,431.7323913574219,456.2243957519531,852.4913940429688,393.1058044433594,855.8894653320312,393.1114501953125,1083.873291015625,400.11114501953125,1280.277099609375,515.9009399414062,852.3709716796875,512.41455078125,1083.8306884765625,515.7516479492188,1280.2618408203125,435.3277587890625,459.9192199707031,480.802001953125,459.63995361328125,417.7478332519531,491.1944885253906,505.300537109375,484.2100830078125,0.0,0.0,0.0,0.0,515.9608154296875,1280.298828125,0.0,0.0,0.0,0.0,0.0,0.0
459.8420104980469,470.33502197265625,456.3352355957031,582.4281005859375,351.0322265625,589.5203247070312,291.4047546386719,515.8872680664062,410.74090576171875,431.8283386230469,561.3975830078125,572.1041870117188,649.0427856445312,466.9056701660156,554.3972778320312,431.5924072265625,456.196044921875,855.9581298828125,389.7242431640625,856.0444946289062,396.6824035644531,1083.8575439453125,403.7550964355469,1280.27685546875,515.9039916992188,855.8440551757812,515.7951049804688,1083.8717041015625,519.3055419921875,1280.2698974609375,435.3631896972656,463.166748046875,480.7934875488281,459.6809997558594,417.77655029296875,491.2803955078125,505.32012939453125,484.3299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.7532653808594,473.7456359863281,459.65167236328125,582.518310546875,351.0057678222656,592.9301147460938,291.3731994628906,515.8629760742188,414.24969482421875,435.1652526855469,564.938720703125,575.387451171875,652.5150146484375,466.8652038574219,568.4537963867188,431.82275390625,456.2857360839844,856.0208129882812,393.14215087890625,859.3994140625,396.6943359375,1083.873046875,407.17718505859375,1280.27197265625,515.9893188476562,855.927001953125,515.7129516601562,1083.8570556640625,519.2879028320312,1280.2630615234375,435.2996520996094,463.2207946777344,477.316650390625,459.7871398925781,417.6753234863281,491.2456359863281,501.82196044921875,484.29669189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.7583923339844,473.7558898925781,459.732666015625,579.1148071289062,351.05621337890625,589.49560546875,291.3838806152344,515.8244018554688,414.18646240234375,435.1622314453125,564.9926147460938,572.0918579101562,652.5703125,466.7978515625,554.467529296875,431.648193359375,456.25360107421875,855.9133911132812,393.1376953125,855.9951171875,396.6473083496094,1080.387451171875,403.6769104003906,1280.26513671875,515.9599609375,852.5285034179688,515.824462890625,1080.416259765625,515.9234008789062,1280.2584228515625,435.2838439941406,463.2505187988281,477.3245849609375,459.7769775390625,417.7448425292969,491.30859375,501.8912658691406,484.31396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.67388916015625,473.7467956542969,459.63433837890625,579.1010131835938,351.03375244140625,592.9804077148438,291.3429260253906,515.9385375976562,421.1892395019531,435.24407958984375,557.9945678710938,572.0457153320312,652.4986572265625,470.35418701171875,557.9412841796875,431.8599853515625,456.236572265625,856.0267944335938,393.1565246582031,856.046875,400.2184753417969,1083.880859375,424.6698913574219,1280.266845703125,515.9246826171875,855.9729614257812,515.7696533203125,1090.8218994140625,515.7417602539062,1280.2615966796875,435.2384948730469,463.24993896484375,473.8645935058594,459.8108825683594,417.6646728515625,491.3591003417969,501.8069763183594,487.6340026855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.7022399902344,473.85015869140625,456.1459655761719,579.0252685546875,347.63262939453125,585.9329223632812,288.0478210449219,515.8582763671875,428.16632080078125,435.22296142578125,561.4061279296875,572.0431518554688,652.4868774414062,466.842529296875,536.9158325195312,431.6084289550781,456.1684875488281,859.4527587890625,393.1170349121094,859.47705078125,400.0559387207031,1087.33349609375,421.165283203125,1280.2677001953125,515.8487548828125,856.0508422851562,515.774169921875,1090.881591796875,519.3045654296875,1280.2596435546875,435.2668762207031,463.2703857421875,477.2799072265625,459.91802978515625,414.21319580078125,491.2881164550781,501.7934265136719,487.70648193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.6804504394531,473.8400573730469,456.16748046875,579.0228881835938,347.5968933105469,582.5756225585938,288.0139465332031,515.9102172851562,424.68072509765625,435.2756042480469,564.9109497070312,572.0401611328125,652.4971313476562,466.7708435058594,529.8615112304688,428.29248046875,456.1385192871094,859.5386352539062,389.6327209472656,859.5475463867188,393.208251953125,1083.8466796875,414.20269775390625,1280.254638671875,515.8403930664062,859.4924926757812,515.7501831054688,1090.8575439453125,515.7954711914062,1280.2371826171875,435.2418518066406,463.2662658691406,477.24407958984375,459.9085693359375,414.2187194824219,491.2924499511719,501.8511962890625,487.7189636230469,0.0,0.0,0.0,0.0,519.3092041015625,1280.285400390625,0.0,0.0,0.0,0.0,0.0,0.0
459.7319641113281,477.2899169921875,452.7523193359375,579.044189453125,347.5426940917969,585.9473266601562,287.9994812011719,515.9159545898438,424.74615478515625,435.3719177246094,561.4702758789062,572.0687255859375,652.5283203125,466.88287353515625,543.8558959960938,431.7931213378906,452.7996520996094,859.4931030273438,386.2221984863281,859.50732421875,396.5937194824219,1090.8179931640625,424.7029724121094,1280.2598876953125,515.8343505859375,859.4498291015625,515.7561645507812,1097.884765625,515.786865234375,1280.25,435.25811767578125,463.3168640136719,477.32586669921875,463.1227722167969,414.1783447265625,491.3707580566406,501.9112854003906,487.7939453125,0.0,0.0,0.0,0.0,515.9412841796875,1280.2896728515625,0.0,0.0,0.0,0.0,0.0,0.0
459.7435302734375,480.7167663574219,449.29779052734375,586.0009155273438,347.5434875488281,593.0267944335938,287.9940185546875,519.3779296875,410.7647399902344,435.33673095703125,554.46240234375,575.5380249023438,649.0242309570312,470.2988586425781,533.3768310546875,431.8044738769531,456.125732421875,859.4993896484375,389.61175537109375,859.5020141601562,396.6815490722656,1090.8460693359375,428.1290588378906,1280.2672119140625,515.8359375,859.433349609375,512.3023681640625,1101.32177734375,515.796630859375,1280.2564697265625,435.2525939941406,463.3919677734375,477.328369140625,463.1754150390625,410.8338623046875,491.502197265625,501.9036865234375,487.8340759277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.7480163574219,477.3650817871094,452.7261657714844,586.0499877929688,347.5545959472656,596.430908203125,287.979736328125,519.3988037109375,410.7447204589844,435.3410339355469,557.9237670898438,575.5048828125,649.0499877929688,470.30303955078125,540.4068603515625,431.8730773925781,456.1462707519531,859.550537109375,389.6528015136719,859.5211181640625,396.6168212890625,1090.80078125,421.221923828125,1280.27001953125,515.8494873046875,859.5072631835938,512.3259887695312,1101.3441162109375,515.77099609375,1280.258056640625,435.2463073730469,463.392333984375,477.33111572265625,463.1707763671875,410.8187255859375,491.5093688964844,501.9083557128906,487.8115539550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459.7484436035156,480.86468505859375,452.6919860839844,586.0548095703125,347.5985107421875,593.0029907226562,287.8860778808594,516.0123291015625,407.1788024902344,442.2587585449219,547.5361938476562,575.6089477539062,631.640625,498.2958984375,571.9027709960938,442.2357482910156,456.1376037597656,859.5511474609375,389.6356201171875,859.535400390625,396.6307678222656,1090.8717041015625,410.7392272949219,1280.26513671875,515.8367919921875,859.5234375,512.3592529296875,1104.769775390625,515.796142578125,1280.2520751953125,435.2080078125,463.4689636230469,477.3273010253906,463.2181701660156,414.1419982910156,494.9213562011719,505.335205078125,487.8666076660156,0.0,0.0,0.0,0.0,519.3369750976562,1280.29052734375,0.0,0.0,0.0,0.0,0.0,0.0
459.7385559082031,484.21258544921875,449.24591064453125,586.0446166992188,347.5892028808594,589.4826049804688,287.8780822753906,515.9313354492188,421.2301940917969,438.8869323730469,547.4810180664062,578.9432373046875,610.5192260742188,572.0181274414062,0.0,0.0,452.7955017089844,859.43603515625,386.2291564941406,859.42041015625,393.1618957519531,1083.8419189453125,407.2259826660156,1280.259033203125,515.802490234375,859.4190063476562,512.3955078125,1097.841552734375,515.87353515625,1280.24853515625,435.2309265136719,466.7333984375,477.3250732421875,463.2530822753906,414.26605224609375,494.89080810546875,505.3017578125,487.816650390625,0.0,0.0,0.0,0.0,519.379150390625,1280.288330078125,0.0,0.0,0.0,0.0,0.0,0.0
459.6630554199219,484.2508850097656,452.71942138671875,585.9891357421875,347.62591552734375,589.5494995117188,287.9565124511719,515.8765258789062,424.7643127441406,438.8735656738281,547.4458618164062,575.62841796875,635.0377807617188,494.7918395996094,579.0679321289062,449.27197265625,452.7310791015625,859.5298461914062,386.15655517578125,859.50439453125,393.189697265625,1083.8809814453125,410.65985107421875,1280.24462890625,515.7588500976562,859.5167236328125,512.4103393554688,1097.8160400390625,512.35986328125,1280.2298583984375,435.163818359375,466.78765869140625,473.8132629394531,463.27667236328125,414.2533264160156,498.3282165527344,505.28509521484375,487.8435974121094,0.0,0.0,0.0,0.0,515.8575439453125,1280.273193359375,0.0,0.0,0.0,0.0,428.202880859375,1280.279296875
